,Title,Price,Rating,Discount,Detail,Url
205,"boAt Airdopes 115 with ENx & Beast Mode, upto 24 Hrs Playback and ASAP Charge Bluetooth Headset  (Raging Red, True Wireless)","₹1,599",3.9,46% off,"GeneralModel NameAirdopes 115ColorRaging RedHeadphone TypeTrue WirelessInline RemoteNoSales Package1 Pair of Earbuds, Additional Ear Tips, Charging Cable, User Manual, Warranty CardConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesDeep BassYesWith MicrophoneYesConnectivity FeaturesBluetooth Version5.2Bluetooth Range10 mWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from the Date of PurchaseWarranty Service TypeReach Out to us at info@imaginemarketingindia.com in Case of Any QueriesCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages will Not Covered in Warranty",https://www.flipkart.com/boat-airdopes-115-enx-beast-mode-upto-24-hrs-playback-asap-charge-bluetooth-headset/p/itm16b4afc49712b?pid=ACCGBN349CGSG7NE&lid=LSTACCGBN349CGSG7NE779G3B&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_6_207&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=135ca329-70d2-442e-8ac3-574f44a511c8.ACCGBN349CGSG7NE.SEARCH&ppt=None&ppn=None&ssid=tnxqfh92ls0000001660812298489
206,"Boult Audio ProBass Fcharge with 40 hrs Playtime, ENC, Fast Charging, Fast Pairing Bluetooth Headset  (Black, In the Ear)","₹1,299",4,74% off,"GeneralModel NameProBass FChargeColorBlackHeadphone TypeIn the EarInline RemoteYesSales Package1 Neckband, Extra Pair of Eartips, Charging Cable, User ManualConnectivityBluetoothHeadphone DesignBehind the NeckProduct DetailsSweat ProofYesFoldable/CollapsibleNoDeep BassYesWater ResistantYesMonauralYesDesigned ForMobiles, Smartphones, Tablets, Laptops, Smart TVs, iOS, Android, Windows, BlackberryControlsOn/Off, Song Change, Play/Pause Songs, Call Receive/Disconnect/RejectTechnology UsedPro+ Calling TechnologyOther FeaturesPro+ Calling Mic Technology & Environmental Noise Cancellation: Experience the crystal clear calling experience, as ambient noises get filtered out., Long Battery Life: 40 hour Playback time, Fast Charging: 10 Mins Charge = 15 Hours Playback, Fast Pairing: Designed with the latest Bluetooth 5.2 technology, Soft Silicon Band with In-line controls / IPX5 Water ResistantHeadphone Driver Units14.2 mmWith MicrophoneYesSound FeaturesModulationMSK DigitalConnectivity FeaturesWireless TypeBluetoothWireless Range10 mBattery TypeLithium IonBattery Life40 hrsPlay Time40 hrsWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from the Date of PurchaseCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damage",https://www.flipkart.com/boult-audio-probass-fcharge-40-hrs-playtime-enc-fast-charging-pairing-bluetooth-headset/p/itm990890a2723e2?pid=ACCGC2JJSZZNZYCX&lid=LSTACCGC2JJSZZNZYCXQ6ZDAT&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_6_208&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=en_Ga3S%2F9vXah2L5ZbIWHwbaqWfHXf%2B40RMdjxT0LL3QuzG6E%2FAYFJoicZu%2FfxjN%2B5CRPhtXSWjnmhk1mkI7xD3Yw%3D%3D&ppt=None&ppn=None&ssid=tnxqfh92ls0000001660812298489
207,"realme TechLife Buds N100 Wireless Bluetooth Headset  (Black, In the Ear)","₹1,299",4,48% off,"GeneralModel NameRMA2111ColorBlackHeadphone TypeIn the EarInline RemoteYesSales Package1 Neckband, User Guide, Extra Tips (2 Pair), Micro USB Charging CableConnectivityBluetoothHeadphone DesignBehind the NeckProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantYesMonauralYesDriver TypeDynamic BassIndicatorsPower IndicatorHeadphone Driver Units9.2 mmWith MicrophoneYesSound FeaturesAudio CodecSBC, AACConnectivity FeaturesWireless TypeBluetoothWireless Range10 mBluetooth ProfilesA2DP, AVRCP, HFPBluetooth Version5.2Bluetooth Range10 mHeadphone Power SourceBatteryPower SupplyBattery PoweredBattery TypeLithium PolymerBattery Life17 hrsBattery Capacity130 mAhCharging Time2Play Time17 hrsDimensionsWidth146 mmHeight202 mmDepth26 mmWeight29 gWarrantyDomestic Warranty1 YearWarranty Summary1 Year Domestic WarrantyWarranty Service TypeCarry InCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damage",https://www.flipkart.com/realme-techlife-buds-n100-wireless-bluetooth-headset/p/itm9d67c59cd55f0?pid=ACCGBXFNADEBWVYU&lid=LSTACCGBXFNADEBWVYUP3EWSX&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_6_209&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=135ca329-70d2-442e-8ac3-574f44a511c8.ACCGBXFNADEBWVYU.SEARCH&ppt=None&ppn=None&ssid=tnxqfh92ls0000001660812298489
208,"Noise Buds Prima 2 Earbuds with 50-Hours of Playtime, Quad Mic with ENC and Tru Bass Bluetooth Headset  (Carbon Black, True Wireless)","₹1,799",3.6,55% off,"GeneralModel NameBuds Prima 2ColorCarbon BlackHeadphone TypeTrue WirelessInline RemoteYesSales Package1 Pair of Earbuds, Charging Cable, Extra Ear Tips, User ManualConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesDeep BassYesWater ResistantYesOther FeaturesWith Mic:Yes, Bluetooth version: v5.3, Wireless range: 10m, Battery: Upto 50hrs Playtime, Charging time: Instacharge (10min=120min playtime), Distraction free conversations with ENC, Crystal-Clear calling with Quad Mic, Type -C Charging Port | Upto 50 Hours of Total Playtime, Hyper Sync, Dual Pairing, IPX5With MicrophoneYesConnectivity FeaturesBluetooth Range10 mWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from the Date of PurchaseWarranty Service TypeIn Case Any Query Please Contact Us on 8882132132 and Mail Us help@nexxbase.com and support.gonoise.in.Covered in WarrantyWarranty is applicable on manufacturing defects for all the products for 1 Year and accessories (If any) for 3 months from the date of purchase.Not Covered in WarrantyUnauthorized Tampering, Modification or Repairs, Physical Damage, Water Logging or Any other Damage Due to Heat, Humidity or Moisture doing Operations will not Covered Under Warranty.",https://www.flipkart.com/noise-buds-prima-2-earbuds-50-hours-playtime-quad-mic-enc-tru-bass-bluetooth-headset/p/itm98759be47e182?pid=ACCGEVE2W88ZBPJQ&lid=LSTACCGEVE2W88ZBPJQNJQ9LP&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_6_210&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=135ca329-70d2-442e-8ac3-574f44a511c8.ACCGEVE2W88ZBPJQ.SEARCH&ppt=None&ppn=None&ssid=tnxqfh92ls0000001660812298489
209,"DIZO Buds P with Fast Charge, 40HPlaytime & 13mm Driver (by realme TechLife) Bluetooth Headset  (Marble White, True Wireless)","₹1,399",3.9,60% off,"GeneralModel NameDA2252ColorMarble WhiteHeadphone TypeTrue WirelessInline RemoteNoSales Package1 Pair of Earbuds, User Guide, Type-C Charging CableConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesFoldable/CollapsibleNoDeep BassYesWater ResistantYesMonauralYesCarrier Frequency2.4 - 2.48 GHzMagnet TypeNeodyConnector PlatingGold PlatedDriver TypeDynamicIndicatorsPower IndicatorControlsPlay-pause Music, Answer-hang Up, Touch Three Times for Next Song, Press and Hold 2 sec for Reject Incoming Call, Press and Hold both Left and Right Earbuds 2 sec for Enter-exit Game Mode.Technology UsedMEMS TechnologyHeadphone Driver Units13 mmWith MicrophoneYesSound FeaturesSensitivity105 dBmWImpedance32 ohmSignal to Noise Ratio99 dBMinimum Frequency Response20 HzMaximum Frequency Response20000 HzAudio CodecSBCConnectivity FeaturesWireless Range10 mBluetooth ProfilesHFP, A2DP, AVRCPBluetooth Version5.3Power Supply5V DC, 500 mABattery Output3.7 VBattery TypeLithium PolymerBattery Capacity480 mAhCharging Time1 Hour (Earbuds), 2 Hours (Charging Case)Play Time40 hrsDimensionsWidth52.3 mmDepth25.4 mmWeight38.5 gWarrantyWarranty Summary12 Months WarrantyWarranty Service TypeCarry-inCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages",https://www.flipkart.com/dizo-buds-p-fast-charge-40hplaytime-13mm-driver-by-realme-techlife-bluetooth-headset/p/itm5c31a2a60c0fd?pid=ACCGFAXVGJBHYTAG&lid=LSTACCGFAXVGJBHYTAGNZQS5C&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_6_211&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=135ca329-70d2-442e-8ac3-574f44a511c8.ACCGFAXVGJBHYTAG.SEARCH&ppt=None&ppn=None&ssid=tnxqfh92ls0000001660812298489
210,"truke Buds F1 with 38H Playtime, Dual Mic ENC, Instant Pairing, Exceptional Sound Bluetooth Headset  (Black, True Wireless)","₹1,099",4,56% off,"GeneralModel NameBuds F1ColorBlackHeadphone TypeTrue WirelessInline RemoteNoSales Package2 Bluetooth Earbuds (Left and Right), Charging Case, 2 (Pairs) Eartips, Type-C Cable, User Manual, Warranty CardConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesDeep BassYesWater ResistantYesMonauralYesDesigned ForAndroid, iOS, WindowsDriver Type6 mm Dynamic DriverControlsTap to ControlTechnology UsedDual MEMS MicHeadphone Driver Units6 mmWith MicrophoneYesSound FeaturesAudio CodecSBC, AACConnectivity FeaturesWireless Range10 mBluetooth Version5.3Bluetooth Range10 mHeadphone Power SourceBatteryHeadphone BatteryLithium PolymerPower SupplyDC 5 V, 1 ABattery TypeLithium PolymerBattery Life38 hrsBattery Capacity300 mAhCharging Time1.5Play Time8 hrsStandby Time180 hrsDimensionsWidth53 mmHeight44 mmDepth30 mmWeight35 gWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from Date of Purchase. Mandatory Registration is Required on Truke Website within 10 Days of Purchase.Warranty Service TypeWhatsapp at +91-9354170767 or Mail us at support@eccentricindia.comCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damage, Water Damage, Normal Wear and Tear.",https://www.flipkart.com/truke-buds-f1-38h-playtime-dual-mic-enc-instant-pairing-exceptional-sound-bluetooth-headset/p/itm8b783ccdc2537?pid=ACCGDRMVMYZKBGAY&lid=LSTACCGDRMVMYZKBGAYSVQMU7&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_6_212&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=en_Ga3S%2F9vXah2L5ZbIWHwbaqWfHXf%2B40RMdjxT0LL3QuwrXkNN6jyy1qVwGepTARegRKmEnVfi%2FoZogo5jrWrotA%3D%3D&ppt=None&ppn=None&ssid=tnxqfh92ls0000001660812298489
211,"DIZO Wireless Active with ENC, 11.2mm Driver, 23H Playback (by realme techLIfe) Bluetooth Headset  (Black, In the Ear)","₹1,199",4.2,52% off,"GeneralModel NameDA2251ColorBlackHeadphone TypeIn the EarInline RemoteYesSales Package1 Headphone, Type-C Charging Cable, User Manual, Extra Ear Tips (S/M/L, M Installed by Default)ConnectivityBluetoothHeadphone DesignBehind the NeckProduct DetailsSweat ProofYesDeep BassYesWater ResistantYesMonauralYesCarrier Frequency2.4 - 2.48 GHzMagnet TypeNeodyDriver TypeDynamicHeadphone Driver Units11.2 mmWith MicrophoneYesSound FeaturesSensitivity105 dBmWImpedance28 ohmSignal to Noise Ratio97 dBMinimum Frequency Response20 HzMaximum Frequency Response20000 HzAudio CodecSBCConnectivity FeaturesBluetooth ProfilesA2DP, AVRCP, HFPBluetooth Version5.3Bluetooth Range10 mBattery Output3.7 VBattery TypeLithium PolymerCharging Time2Play Time23 hrsStandby Time220 hrsWarrantyDomestic Warranty12 MonthsWarranty Summary12 Months from the Date of PurchaseWarranty Service TypeCarry-in, Service Centre or Reach Out to Us at service.in@dizo.net or Call on Toll Free Number 18008433030Covered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages",https://www.flipkart.com/dizo-wireless-active-enc-11-2mm-driver-23h-playback-by-realme-techlife-bluetooth-headset/p/itm48b25f3afb7c6?pid=ACCGG48M4RK54QDH&lid=LSTACCGG48M4RK54QDHTCKBIS&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_6_213&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=135ca329-70d2-442e-8ac3-574f44a511c8.ACCGG48M4RK54QDH.SEARCH&ppt=None&ppn=None&ssid=tnxqfh92ls0000001660812298489
212,"Ubon Mahabali Series Cl-351 In Ear Wireless Neckband Upto 15 Hours Playtime v5.0 Bluetooth Headset  (Black, Yellow, In the Ear)",₹579,4.1,71% off,"GeneralModel NameMahabali Series Cl-351 In Ear Wireless Neckband Upto 15 Hours Playtime v5.0ColorBlack, YellowHeadphone TypeIn the EarInline RemoteYesSales Package1 NECKBAND, 1 Charging CableConnectivityBluetoothHeadphone DesignBehind the NeckAccessories IncludedUSB Charging CableProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantYesMonauralYesDesigned ForMobile, Tablet, LaptopSeriesMhabaliOpen/Closed BackClosed BackMagnet TypeFerriteDriver TypeDynamic DriverIndicatorsLed IndicatorsControlsVolume controlOther Features1.	Compact Lightweight and Flexible Neckband Design: The CL-351 wireless earphones feature an ergonomic and compact design that provides durability and flexibility. Due to its magnetic earbuds, it fits comfortably across the neck with extraordinary comfort. 

2.	Seamless Connectivity and Wide Compatibility: The CL-351 includes the latest Bluetooth version V5.0 to ensure hassle-free, seamless, fast, and stable connectivity during music and calls. Connect this to Bluetooth-enabled devices like smartphones, tablets, etc.


3.	Inbuilt Microphone and Magnetic Design: UBON CL-351 wireless neckbands come with HD microphones capable of producing constant sound waves for crystal clear professional calls. Thanks to the magnetic design, it offers all-day comforts.Boom MicrophoneYesWith MicrophoneYesSound FeaturesImpedance32 ohmMinimum Frequency Response20 HzMaximum Frequency Response20000 HzConnectivity FeaturesWireless TypeBluetoothWireless Range10 mBluetooth VersionV5.0Bluetooth Range10 mBattery TypeLithuim PolymerBattery Life15 hrBattery Capacity150 mAhCharging Time1Play Time15 hrStandby Time200 hrWarrantyWarranty Summary7 days replacememtWarranty Service TypeNACovered in WarrantyMANUFATURING DEFFECTSNot Covered in Warrantyphysical Damage",https://www.flipkart.com/ubon-mahabali-series-cl-351-ear-wireless-neckband-upto-15-hours-playtime-v5-0-bluetooth-headset/p/itm45ee0a9cb2546?pid=ACCGB52GZA7CMCXH&lid=LSTACCGB52GZA7CMCXHMETXGV&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_6_214&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=135ca329-70d2-442e-8ac3-574f44a511c8.ACCGB52GZA7CMCXH.SEARCH&ppt=None&ppn=None&ssid=tnxqfh92ls0000001660812298489
213,"realme Buds Wireless 2 Neo with Type-C Fast Charge & Bass Boost+ Bluetooth Headset  (Blue, In the Ear)","₹1,499",4.2,40% off,"GeneralModel NameRMA2011ColorBlueHeadphone TypeIn the EarInline RemoteYesSales Package1 Wireless Headphone, Charging Cable, Pair of Eartip, User GuideConnectivityBluetoothHeadphone DesignBehind the NeckProduct DetailsDeep BassYesWater ResistantYesOpen/Closed BackClosedControlsMusic, Calls, ModesHeadphone Driver Units11.2 mmWith MicrophoneYesSound FeaturesAudio CodecSBC, AACConnectivity FeaturesWireless Range10 mHeadphone Power SourceBatteryBattery Capacity150 mAhDimensionsWidth410 mmHeight125 mmDepth21 mmWeight23 gWarrantyDomestic Warranty1 YearWarranty Summary1 Year WarrantyCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages",https://www.flipkart.com/realme-buds-wireless-2-neo-type-c-fast-charge-bass-boost-bluetooth-headset/p/itm342ebcfc6e12b?pid=ACCG65YC8DTGDCNN&lid=LSTACCG65YC8DTGDCNNZ8HHUD&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_6_215&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=135ca329-70d2-442e-8ac3-574f44a511c8.ACCG65YC8DTGDCNN.SEARCH&ppt=None&ppn=None&ssid=tnxqfh92ls0000001660812298489
214,"Boult Audio Airbass Truebuds Bluetooth Headset  (Red, True Wireless)","₹1,299",3.8,83% off,"GeneralModel NameAirbass TruebudsColorRedHeadphone TypeTrue WirelessInline RemoteYesSales Package1 Pair of Earbud, Charging Case, Extra Pair of Buds, Charging Cable, User ManualConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantYesMonauralYesSeriesAirbassWith MicrophoneYesConnectivity FeaturesBluetooth Version5Bluetooth Range10 mCharging Time2Play Time24 hrWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from the Date of PurchaseWarranty Service TypeCustomers Needs to Call at 9555602502 or Write the E-mail at complaints@boultaudio.comCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages",https://www.flipkart.com/boult-audio-airbass-truebuds-bluetooth-headset/p/itm135a494cb30a6?pid=ACCFT7GYVMGGNKJG&lid=LSTACCFT7GYVMGGNKJGYSQMDE&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_6_216&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=en_Ga3S%2F9vXah2L5ZbIWHwbaqWfHXf%2B40RMdjxT0LL3QuwsD%2FZvhSLSZLZihpVPlCV4G7svNPBFhGY9WJJG1XTcQg%3D%3D&ppt=None&ppn=None&ssid=tnxqfh92ls0000001660812298489
215,"realme Buds Air 3 with Fast Charge & Active Noise Cancellation (ANC) Bluetooth Headset  (Galaxy White, True Wireless)","₹3,999",4.1,33% off,"GeneralModel NameRMA2105ColorGalaxy WhiteHeadphone TypeTrue WirelessInline RemoteYesSales Package1 Pair of Earbuds with Charging Case, Type C Charging Cable, User GuideConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesDeep BassYesWater ResistantYesMonauralYesDesigned ForSmartphones, Laptops, Tablets, Other Bluetooth DevicesDriver TypeDynamic Bass BoostControlsPlay-Pause-Next-Previous Track, Call Answer/Reject, ANC/Transparency/Normal ModesHeadphone Driver Units10 mmWith MicrophoneYesSound FeaturesNoise Reduction42 dBOther Sound FeaturesCustomized Music TuningAudio CodecSBC, AACConnectivity FeaturesWireless TypeBluetoothWireless Range10 mBluetooth ProfilesA2DP, AVRCPBluetooth Version5.2Bluetooth Range10 mHeadphone Power SourceBatteryHeadphone BatteryLi-ion BatteryBattery TypeLi-ionBattery Life30 hrsBattery Capacity460 mAhCharging Time1 hoursPlay Time30 hrsDimensionsWidth110.5 mmHeight103 mmDepth39.6 mmWeight57 gWarrantyDomestic Warranty1 YearWarranty Summary1 Year Domestic WarrantyWarranty Service TypeCarry-in to Realme Service Center or Reach our Customer Support at service@realme.com/1800 102 2777Covered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damage",https://www.flipkart.com/realme-buds-air-3-fast-charge-active-noise-cancellation-anc-bluetooth-headset/p/itmb9d7527ec79b6?pid=ACCGCPJ6UU24HZBS&lid=LSTACCGCPJ6UU24HZBSKAZXMI&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_6_217&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=135ca329-70d2-442e-8ac3-574f44a511c8.ACCGCPJ6UU24HZBS.SEARCH&ppt=None&ppn=None&ssid=tnxqfh92ls0000001660812298489
216,"OnePlus Buds Z2 with Active Noise cancellation Bluetooth Headset  (Pearl White, In the Ear)","₹4,999",4.2,16% off,"GeneralModel NameBuds Z2 with Active Noise CancellationColorPearl WhiteHeadphone TypeIn the EarInline RemoteYesSales Package1 Pair of Earbuds, Charging Case, User Guide, 3 Silicon Eartips (S, M, L), Safety and Warranty Card, USB Type-C Charging CableConnectivityBluetoothHeadphone DesignEarbudProduct DetailsDeep BassYesWater ResistantYesWith MicrophoneYesConnectivity FeaturesWireless Range10 mBluetooth Version5.2Bluetooth Range10 mBattery Life38 hrsWarrantyWarranty Summary1 Year WarrantyCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damage",https://www.flipkart.com/oneplus-buds-z2-active-noise-cancellation-bluetooth-headset/p/itm88b7c4b3f5397?pid=ACCGAECFG3QB3R4A&lid=LSTACCGAECFG3QB3R4ACXGLHG&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_6_218&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=135ca329-70d2-442e-8ac3-574f44a511c8.ACCGAECFG3QB3R4A.SEARCH&ppt=None&ppn=None&ssid=tnxqfh92ls0000001660812298489
